vessel_id,ship_type,fuel_type,displacement_tons,cargo_load_pct,speed_knots,distance_nm,weather,power_kw,voyage_hours,fuel_kg,co2_kg,cost_usd
V0068,Bulk Carrier,HFO,23325.9,0.49,10.98,410.1,Calm,5473.8,37.35,15873.94,49367.97,8730.67
V0068,Bulk Carrier,HFO,104921.0,0.679,14.23,81.8,Calm,33919.4,5.75,12357.23,38430.99,6796.48
V0069,LNG Carrier,HFO,127141.9,0.812,19.33,177.4,Moderate,81434.2,9.18,65628.77,204105.48,36095.82
V0069,LNG Carrier,HFO,89604.1,0.999,18.89,406.9,Moderate,62622.9,21.54,96148.1,299020.58,52881.45
V0069,LNG Carrier,HFO,116484.6,0.643,19.17,145.2,Calm,69539.5,7.57,27227.64,84677.98,14975.2
V0069,LNG Carrier,HFO,80237.2,0.769,18.2,53.3,Calm,47684.0,2.93,12474.0,38794.13,6860.7
V0069,LNG Carrier,HFO,122762.5,0.997,14.94,459.4,Calm,36693.9,30.75,132364.86,411654.71,72800.67
V0069,LNG Carrier,HFO,65904.1,0.886,14.39,83.7,Moderate,22040.0,5.82,12434.41,38671.02,6838.93
V0069,LNG Carrier,HFO,91138.5,0.683,17.54,289.9,Moderate,47389.4,16.53,81317.43,252897.21,44724.59
V0069,LNG Carrier,HFO,129811.8,0.732,16.1,55.5,Calm,45141.5,3.45,18830.84,58563.92,10356.96
V0069,LNG Carrier,HFO,125798.8,0.555,17.76,284.2,Moderate,59340.6,16.0,82762.17,257390.35,45519.19
V0069,LNG Carrier,HFO,103377.4,0.638,19.61,404.5,Stormy,75465.1,20.63,215070.71,668869.92,118288.89
V0070,LNG Carrier,MDO,64124.1,0.845,15.21,297.9,Calm,24352.6,19.59,33713.16,108219.23,23599.21
V0070,LNG Carrier,MDO,124425.4,0.684,14.61,472.9,Calm,32445.2,32.37,122475.46,393146.21,85732.82
V0070,LNG Carrier,MDO,64921.8,0.887,14.11,61.2,Moderate,20566.7,4.34,7586.46,24352.54,5310.52
V0070,LNG Carrier,MDO,68722.7,0.97,17.41,155.4,Moderate,40827.9,8.93,32584.62,104596.63,22809.23
V0070,LNG Carrier,MDO,121402.3,0.441,17.12,424.5,Calm,48528.4,24.8,94549.24,303503.07,66184.47
V0070,LNG Carrier,MDO,63636.7,0.588,19.35,361.2,Stormy,51928.5,18.66,51645.76,165782.9,36152.03
V0070,LNG Carrier,MDO,111918.3,0.987,15.46,293.8,Moderate,39677.5,19.01,56218.92,180462.72,39353.24
V0070,LNG Carrier,MDO,93273.3,0.57,17.53,116.0,Calm,45092.0,6.62,34141.1,109592.94,23898.77
V0070,LNG Carrier,MDO,95842.9,0.834,14.99,315.7,Calm,30432.3,21.06,59947.55,192431.63,41963.28
V0070,LNG Carrier,MDO,122740.0,0.535,14.16,284.9,Calm,28277.1,20.12,69583.26,223362.27,48708.28
V0071,Tanker,MDO,276701.2,0.749,11.82,119.4,Moderate,29138.8,10.1,20740.28,66576.29,14518.19
V0071,Tanker,MDO,234081.3,0.663,13.11,344.0,Calm,33589.9,26.23,104199.55,334480.55,72939.68
V0071,Tanker,MDO,233041.9,0.848,10.94,400.2,Moderate,21056.5,36.58,61787.55,198338.03,43251.28
V0071,Tanker,MDO,100111.6,0.625,12.81,318.0,Stormy,19384.8,24.82,40573.1,130239.65,28401.17
V0071,Tanker,MDO,69943.1,0.49,12.23,73.5,Moderate,12165.8,6.01,6229.6,19997.01,4360.72
V0071,Tanker,MDO,238189.1,0.706,13.21,56.3,Calm,35054.3,4.26,14807.13,47530.89,10364.99
V0071,Tanker,MDO,74585.6,0.628,13.68,152.8,Moderate,18359.3,11.17,11647.28,37387.76,8153.09
V0071,Tanker,MDO,62978.8,0.941,11.42,63.4,Calm,9811.2,5.55,5337.18,17132.36,3736.03
V0071,Tanker,MDO,127301.0,0.542,13.46,305.3,Moderate,24455.2,22.69,54487.89,174906.13,38141.52
V0071,Tanker,MDO,107991.0,0.947,10.25,191.6,Stormy,11174.0,18.7,10285.92,33017.79,7200.14
V0072,LNG Carrier,HFO,94255.1,0.984,17.33,59.1,Moderate,49827.0,3.41,17034.85,52978.39,9369.17
V0072,LNG Carrier,HFO,106231.7,0.75,17.17,200.4,Calm,48060.7,11.67,38502.36,119742.35,21176.3
V0072,LNG Carrier,HFO,117715.2,0.982,16.53,236.6,Calm,48167.0,14.32,68129.73,211883.45,37471.35
V0072,LNG Carrier,HFO,70591.5,0.541,14.99,346.3,Stormy,25588.6,23.1,59881.67,186232.01,32934.92
V0072,LNG Carrier,HFO,79503.2,0.793,17.89,68.2,Calm,45218.2,3.81,11499.2,35762.52,6324.56
V0072,LNG Carrier,HFO,76648.5,0.782,18.97,486.6,Calm,52518.9,25.65,107013.56,332812.17,58857.46
V0072,LNG Carrier,HFO,76904.2,0.467,19.19,176.1,Moderate,52753.4,9.18,52727.78,163983.4,29000.28
V0072,LNG Carrier,HFO,97353.4,0.464,17.15,432.7,Stormy,46593.9,25.23,111022.75,345280.76,61062.51
V0072,LNG Carrier,HFO,85031.9,0.862,16.87,272.3,Stormy,44311.9,16.14,65479.53,203641.34,36013.74
V0072,LNG Carrier,HFO,91851.5,0.638,17.71,257.2,Calm,46704.9,14.52,50939.08,158420.53,28016.49
V0073,Tanker,HFO,232984.5,0.926,11.93,315.0,Moderate,27721.8,26.41,42093.4,130910.47,23151.37
V0073,Tanker,HFO,56422.3,0.858,11.8,244.0,Calm,9889.2,20.68,14639.85,45529.93,8051.92
V0073,Tanker,HFO,48313.1,0.84,12.48,398.0,Stormy,11563.2,31.89,40612.95,126306.27,22337.12
V0073,Tanker,HFO,224152.7,0.862,14.09,155.5,Moderate,43925.4,11.04,30220.62,93986.11,16621.34
V0073,Tanker,HFO,204842.6,0.8,12.89,276.4,Calm,30056.3,21.45,64101.61,199356.01,35255.89
V0073,Tanker,HFO,125679.1,0.696,10.29,63.3,Stormy,11885.1,6.15,5105.45,15877.96,2808.0
V0073,Tanker,HFO,100591.2,0.57,15.88,163.5,Moderate,34590.0,10.3,24117.15,75004.34,13264.43
V0073,Tanker,HFO,212901.1,0.848,10.01,354.1,Calm,14592.5,35.37,43526.35,135366.96,23939.5
V0073,Tanker,HFO,224129.5,0.546,10.15,366.7,Stormy,16189.8,36.14,49060.83,152579.17,26983.45
V0073,Tanker,HFO,248719.8,0.422,10.96,347.3,Moderate,20093.9,31.68,48676.77,151384.76,26772.22
V0074,LNG Carrier,HFO,121344.1,0.514,14.98,213.9,Moderate,34384.1,14.28,36254.31,112750.89,19939.87
V0074,LNG Carrier,HFO,65534.8,0.874,16.94,83.9,Moderate,35695.2,4.95,13886.11,43185.82,7637.36
V0074,LNG Carrier,HFO,128688.4,0.948,18.03,396.1,Moderate,68593.4,21.97,144065.32,448043.13,79235.92
V0074,LNG Carrier,HFO,121848.6,0.522,15.41,273.5,Moderate,37644.4,17.75,55252.94,171836.64,30389.12
V0074,LNG Carrier,HFO,128463.0,0.638,16.61,131.8,Calm,48180.2,7.94,23952.39,74491.93,13173.81
V0074,LNG Carrier,HFO,124611.0,0.593,19.92,343.3,Moderate,83859.1,17.23,173225.3,538730.69,95273.92
V0074,LNG Carrier,HFO,75245.9,0.582,14.64,488.0,Stormy,25084.8,33.33,57673.48,179364.52,31720.41
V0074,LNG Carrier,HFO,92691.3,0.73,15.94,179.0,Calm,34959.4,11.23,29005.59,90207.37,15953.07
V0074,LNG Carrier,HFO,95853.0,0.94,15.29,472.4,Moderate,34321.3,30.89,60292.44,187509.48,33160.84
V0074,LNG Carrier,HFO,103599.6,0.559,19.1,198.9,Calm,62330.6,10.42,59599.19,185353.47,32779.55
V0075,Tanker,HFO,114640.0,0.604,11.63,341.8,Calm,14356.6,29.4,48282.2,150157.66,26555.21
V0075,Tanker,HFO,73358.7,0.684,11.33,140.3,Calm,10029.6,12.39,8783.5,27316.67,4830.92
V0075,Tanker,HFO,100058.4,0.586,15.97,463.3,Calm,33822.6,29.01,54148.69,168402.44,29781.78
V0075,Tanker,HFO,257213.7,0.65,14.82,106.8,Calm,51429.5,7.21,46326.49,144075.39,25479.57
V0075,Tanker,HFO,267573.4,0.812,10.64,308.4,Calm,20280.5,28.98,58137.48,180807.56,31975.61
V0075,Tanker,HFO,150061.6,0.887,10.5,310.7,Calm,13442.6,29.59,25690.47,79897.35,14129.76
V0075,Tanker,HFO,265596.7,0.421,11.64,120.9,Calm,24170.7,10.38,21270.69,66151.84,11698.88
V0075,Tanker,HFO,206532.3,0.447,10.85,100.1,Calm,16663.7,9.22,15561.75,48397.06,8558.96
V0075,Tanker,HFO,234019.7,0.571,14.42,498.6,Calm,43760.7,34.57,152832.44,475308.88,84057.84
V0075,Tanker,HFO,260558.2,0.836,14.37,262.2,Calm,49295.7,18.25,98963.81,307777.45,54430.1
V0076,Tanker,MDO,135058.3,0.987,12.87,286.2,Moderate,24508.8,22.24,68302.0,219249.43,47811.4
V0076,Tanker,MDO,119136.6,0.452,12.24,110.3,Calm,16588.5,9.01,13419.88,43077.83,9393.92
V0076,Tanker,MDO,71023.2,0.767,12.08,407.1,Calm,12123.1,33.71,31329.48,100567.64,21930.64
V0076,Tanker,MDO,180905.5,0.704,11.16,205.1,Moderate,18309.2,18.38,27966.23,89771.61,19576.36
V0076,Tanker,MDO,147869.0,0.442,13.26,170.3,Moderate,25254.6,12.84,20240.08,64970.65,14168.05
V0076,Tanker,MDO,246176.1,0.59,11.56,322.3,Calm,23378.9,27.89,47538.8,152599.56,33277.16
V0076,Tanker,MDO,119397.0,0.809,11.42,459.2,Moderate,15202.2,40.21,38485.28,123537.75,26939.7
V0076,Tanker,MDO,61081.4,0.867,13.83,144.2,Calm,16811.7,10.43,12819.63,41151.01,8973.74
V0076,Tanker,MDO,44686.5,0.921,10.22,249.4,Moderate,5790.2,24.41,9404.65,30188.94,6583.26
V0076,Tanker,MDO,79085.0,0.954,13.18,213.8,Calm,17592.4,16.23,21248.57,68207.9,14874.0
V0077,Container Ship,HFO,217993.6,0.702,14.65,469.5,Moderate,860687.4,32.04,1990660.73,6190954.86,1094863.4
V0077,Container Ship,HFO,126391.6,0.742,18.38,172.6,Moderate,1192326.0,9.39,1309215.17,4071659.18,720068.34
V0077,Container Ship,HFO,164788.5,0.668,20.44,228.8,Calm,1850561.8,11.19,1899266.53,5906718.92,1044596.59
V0077,Container Ship,HFO,44249.7,0.793,18.31,86.9,Calm,568540.9,4.75,202116.93,628583.66,111164.31
V0077,Container Ship,HFO,219553.2,0.921,23.16,313.4,Stormy,3785115.5,13.53,3744364.48,11644973.53,2059400.46
V0077,Container Ship,HFO,172423.3,0.41,15.37,358.0,Calm,763464.1,23.3,1721591.7,5354150.2,946875.44
V0077,Container Ship,HFO,211522.6,0.688,17.16,131.7,Calm,1298371.0,7.67,1372987.6,4269991.44,755143.18
V0077,Container Ship,HFO,174020.3,0.678,18.37,143.9,Calm,1395525.2,7.84,701343.68,2181178.84,385739.02
V0077,Container Ship,HFO,168639.6,0.747,18.09,317.6,Calm,1324609.8,17.56,2245484.56,6983457.0,1235016.51
V0077,Container Ship,HFO,159383.7,0.41,19.08,473.3,Calm,1385543.5,24.81,4113293.41,12792342.52,2262311.38
V0078,RoRo,HFO,26571.5,0.822,19.72,173.6,Moderate,28674.2,8.8,25400.41,78995.26,13970.22
V0078,RoRo,HFO,22065.1,0.945,15.43,236.3,Moderate,12459.0,15.31,23013.03,71570.51,12657.16
V0078,RoRo,HFO,18981.1,0.896,19.46,383.1,Calm,21506.1,19.69,41107.45,127844.17,22609.1
V0078,RoRo,HFO,10322.6,0.655,14.98,120.2,Stormy,6834.3,8.02,5267.03,16380.47,2896.87
V0078,RoRo,HFO,22872.3,0.794,17.16,185.7,Calm,16344.2,10.82,15273.59,47500.85,8400.47
V0078,RoRo,HFO,33262.7,0.475,15.61,379.1,Moderate,15303.4,24.28,27210.83,84625.69,14965.96
V0078,RoRo,HFO,38487.2,0.567,17.7,333.6,Calm,24158.4,18.84,39852.0,123939.72,21918.6
V0078,RoRo,HFO,36586.5,0.469,16.17,398.8,Moderate,18092.2,24.66,30430.91,94640.14,16737.0
V0078,RoRo,HFO,17135.9,0.547,17.54,335.9,Calm,13633.4,19.15,37642.16,117067.11,20703.19
V0078,RoRo,HFO,27534.1,0.808,18.15,299.5,Calm,21975.0,16.5,34206.66,106382.7,18813.66
V0079,Tanker,HFO,66176.9,0.916,13.58,321.2,Calm,16962.4,23.65,47761.19,148537.31,26268.66
V0079,Tanker,HFO,54989.9,0.535,14.17,227.2,Stormy,17238.4,16.04,22739.4,70719.53,12506.67
V0079,Tanker,HFO,146579.2,0.533,11.61,361.4,Calm,16570.5,31.12,45546.25,141648.85,25050.44
V0079,Tanker,HFO,269416.6,0.508,14.75,274.5,Calm,50708.7,18.6,86436.49,268817.49,47540.07
V0079,Tanker,HFO,220295.9,0.809,13.43,445.7,Calm,35790.2,33.18,67775.28,210781.12,37276.4
V0079,Tanker,HFO,58158.8,0.594,12.79,224.3,Stormy,13350.7,17.53,23109.2,71869.61,12710.06
V0079,Tanker,HFO,230927.4,0.634,14.01,464.2,Calm,40301.8,33.14,133890.38,416399.08,73639.71
V0079,Tanker,HFO,100834.6,0.53,15.28,263.5,Calm,29392.7,17.24,76877.37,239088.62,42282.55
V0079,Tanker,HFO,222083.0,0.873,11.72,391.0,Moderate,25186.6,33.36,75270.84,234092.31,41398.96
V0079,Tanker,HFO,198532.7,0.779,10.92,213.7,Moderate,18548.0,19.57,38072.74,118406.21,20940.01
V0080,Container Ship,HFO,143091.0,0.757,23.84,289.2,Moderate,2833081.5,12.13,2744716.6,8536068.64,1509594.13
V0080,Container Ship,HFO,154562.9,0.543,20.91,152.5,Moderate,1919102.8,7.29,945334.98,2939991.78,519934.24
V0080,Container Ship,HFO,73279.6,0.617,16.37,436.4,Calm,547102.5,26.66,1802464.37,5605664.2,991355.4
V0080,Container Ship,HFO,60162.2,0.541,15.59,268.9,Calm,407563.5,17.24,625382.62,1944939.94,343960.44
V0080,Container Ship,HFO,100385.4,0.776,17.18,64.0,Moderate,841073.5,3.73,259097.56,805793.4,142503.66
V0080,Container Ship,HFO,90237.9,0.679,22.73,312.0,Calm,1706883.5,13.73,1431970.97,4453429.7,787584.03
V0080,Container Ship,HFO,184257.5,0.586,23.14,459.8,Calm,2839613.0,19.87,6054769.41,18830332.85,3330123.17
V0080,Container Ship,HFO,88368.2,0.952,17.33,334.9,Calm,790286.1,19.33,2427125.43,7548360.08,1334918.99
V0080,Container Ship,HFO,31306.8,0.757,22.55,366.7,Calm,837237.6,16.26,930879.08,2895033.94,511983.49
V0080,Container Ship,HFO,61994.0,0.531,18.71,208.9,Moderate,745726.4,11.17,649621.09,2020321.6,357291.6
V0081,LNG Carrier,MDO,71664.5,0.79,14.26,247.8,Moderate,22237.6,17.37,49600.38,159217.21,34720.26
V0081,LNG Carrier,MDO,88198.8,0.836,15.41,289.3,Calm,31265.0,18.77,39711.32,127473.35,27797.93
V0081,LNG Carrier,MDO,80388.4,0.662,17.04,269.0,Moderate,39805.2,15.79,47102.94,151200.44,32972.06
V0081,LNG Carrier,MDO,118795.4,0.766,19.27,333.3,Moderate,76455.9,17.29,154649.98,496426.43,108254.98
V0081,LNG Carrier,MDO,82547.4,0.911,17.55,61.5,Calm,44903.6,3.5,15135.92,48586.31,10595.15
V0081,LNG Carrier,MDO,96735.7,0.514,17.69,139.2,Stormy,51523.9,7.87,33716.19,108228.97,23601.33
V0081,LNG Carrier,MDO,113409.3,0.639,15.44,117.8,Calm,35662.3,7.63,16210.96,52037.18,11347.67
V0081,LNG Carrier,MDO,129922.4,0.988,15.38,423.8,Calm,41506.7,27.56,127463.61,409158.17,89224.52
V0081,LNG Carrier,MDO,89518.2,0.565,17.35,104.1,Moderate,44171.2,6.0,18733.97,60136.04,13113.78
V0081,LNG Carrier,MDO,98474.4,0.497,17.62,75.0,Calm,46616.3,4.26,14574.14,46782.98,10201.9
V0082,Tanker,LNG,166062.5,0.702,13.74,210.9,Calm,31005.4,15.35,42809.67,117726.6,25685.8
V0082,Tanker,LNG,119502.6,0.534,12.72,277.6,Stormy,20897.6,21.83,56651.48,155791.58,33990.89
V0082,Tanker,LNG,66115.7,0.749,12.1,372.8,Calm,11574.2,30.81,30292.91,83305.51,18175.75
V0082,Tanker,LNG,39184.4,0.65,15.6,236.1,Moderate,17803.1,15.14,14477.88,39814.16,8686.73
V0082,Tanker,LNG,104879.3,0.619,12.47,391.5,Calm,16756.4,31.39,18375.29,50532.05,11025.17
V0082,Tanker,LNG,177794.0,0.917,14.14,339.6,Moderate,38456.9,24.02,55106.79,151543.67,33064.07
V0082,Tanker,LNG,106002.9,0.67,10.14,326.5,Moderate,9529.7,32.21,24686.81,67888.72,14812.08
V0082,Tanker,LNG,104222.6,0.767,13.06,426.5,Calm,19790.6,32.66,45732.97,125765.67,27439.78
V0082,Tanker,LNG,282413.1,0.86,10.7,466.9,Moderate,22438.6,43.63,86625.43,238219.93,51975.26
V0082,Tanker,LNG,164190.7,0.733,13.74,188.1,Calm,30940.6,13.69,34155.95,93928.85,20493.57
V0083,Bulk Carrier,HFO,90317.1,0.58,11.07,462.5,Stormy,15537.4,41.78,71807.39,223320.99,39494.07
V0083,Bulk Carrier,HFO,55120.7,0.433,12.39,443.5,Moderate,14317.0,35.8,41297.07,128433.88,22713.39
V0083,Bulk Carrier,HFO,56382.6,0.591,14.21,329.7,Moderate,22779.9,23.19,63465.08,197376.39,34905.79
V0083,Bulk Carrier,HFO,72988.5,0.937,14.17,453.2,Calm,27795.1,31.97,76460.83,237793.18,42053.46
V0083,Bulk Carrier,HFO,125349.3,0.438,10.44,263.3,Calm,14260.9,25.22,31919.38,99269.29,17555.66
V0083,Bulk Carrier,HFO,71960.3,0.995,12.95,254.9,Calm,21232.1,19.68,27954.27,86937.78,15374.85
V0083,Bulk Carrier,HFO,40104.5,0.62,12.08,342.0,Moderate,11202.2,28.32,41019.54,127570.77,22560.75
V0083,Bulk Carrier,HFO,39864.0,0.902,11.66,372.4,Moderate,10672.9,31.94,34271.22,106583.5,18849.17
V0083,Bulk Carrier,HFO,47902.7,0.703,10.24,136.5,Calm,7537.1,13.32,8409.08,26152.24,4624.99
V0083,Bulk Carrier,HFO,125262.7,0.433,11.92,51.4,Moderate,22064.7,4.31,6620.36,20589.32,3641.2
V0084,Container Ship,HFO,200034.4,0.473,19.72,323.8,Moderate,1881926.1,16.42,2450569.84,7621272.2,1347813.41
V0084,Container Ship,HFO,197267.4,0.852,23.74,249.4,Calm,3401616.9,10.5,3588279.33,11159548.72,1973553.63
V0084,Container Ship,HFO,78887.9,0.502,15.72,126.6,Calm,496084.4,8.05,369130.78,1147996.72,203021.93
V0084,Container Ship,HFO,39896.9,0.671,23.3,82.8,Calm,1065164.5,3.56,233268.37,725464.64,128297.61
V0084,Container Ship,HFO,212911.8,0.625,23.11,232.1,Calm,3142049.1,10.04,3249264.04,10105211.17,1787095.22
V0084,Container Ship,HFO,85640.9,0.459,15.23,96.1,Moderate,490112.8,6.31,220732.55,686478.22,121402.9
V0084,Container Ship,HFO,121297.6,0.516,18.42,111.9,Calm,1066825.9,6.08,737892.74,2294846.41,405841.01
V0084,Container Ship,HFO,182047.2,0.827,23.15,232.7,Calm,2975355.7,10.05,2698424.96,8392101.63,1484133.73
V0084,Container Ship,HFO,64986.6,0.483,15.08,246.9,Moderate,398089.2,16.38,486771.48,1513859.3,267724.31
V0084,Container Ship,HFO,88129.2,0.706,16.61,257.3,Moderate,686419.7,15.49,836316.01,2600942.78,459973.8
V0085,Bulk Carrier,HFO,151499.3,0.882,12.4,78.0,Calm,29917.5,6.29,16987.24,52830.3,9342.98
V0085,Bulk Carrier,HFO,160130.7,0.516,13.01,240.3,Calm,33110.0,18.47,62168.82,193345.04,34192.85
V0085,Bulk Carrier,HFO,113611.0,0.43,10.77,448.5,Calm,14653.9,41.63,73000.36,227031.13,40150.2
V0085,Bulk Carrier,HFO,159177.1,0.925,14.58,270.7,Stormy,55879.6,18.56,66151.65,205731.62,36383.41
V0085,Bulk Carrier,HFO,157553.6,0.832,11.91,390.4,Moderate,28020.7,32.78,65608.54,204042.56,36084.7
V0085,Bulk Carrier,HFO,137023.0,0.627,14.79,186.2,Stormy,49443.2,12.59,37905.77,117886.94,20848.17
V0085,Bulk Carrier,HFO,37965.8,0.765,13.92,299.7,Calm,16441.9,21.52,23822.82,74088.98,13102.55
V0085,Bulk Carrier,HFO,91737.2,0.75,14.31,350.7,Moderate,33332.8,24.5,57096.91,177571.38,31403.3
V0085,Bulk Carrier,HFO,58625.6,0.768,11.31,91.7,Moderate,12253.1,8.1,7494.7,23308.53,4122.09
V0085,Bulk Carrier,HFO,73671.3,0.577,10.06,334.5,Stormy,10179.3,33.25,22919.17,71278.6,12605.54
V0086,LNG Carrier,HFO,77563.9,0.638,16.08,337.2,Calm,31245.6,20.97,67485.36,209879.48,37116.95
V0086,LNG Carrier,HFO,124256.0,0.781,16.44,197.7,Calm,47166.6,12.02,37456.14,116488.61,20600.88
V0086,LNG Carrier,HFO,62880.7,0.953,14.87,115.9,Moderate,23895.8,7.79,12245.18,38082.52,6734.85
V0086,LNG Carrier,HFO,84066.5,0.496,18.6,384.2,Calm,49339.6,20.66,64473.47,200512.49,35460.41
V0086,LNG Carrier,HFO,114292.2,0.566,18.17,349.6,Moderate,59718.9,19.24,85652.94,266380.64,47109.12
V0086,LNG Carrier,HFO,62963.8,0.442,19.21,312.1,Calm,44299.6,16.24,38427.4,119509.21,21135.07
V0086,LNG Carrier,HFO,112411.6,0.852,18.0,141.7,Stormy,64622.2,7.87,42582.53,132431.67,23420.39
V0086,LNG Carrier,HFO,105566.1,0.65,19.43,467.7,Moderate,70538.6,24.08,262259.93,815628.37,144242.96
V0086,LNG Carrier,HFO,117335.5,0.94,17.87,84.8,Calm,60243.0,4.74,24492.98,76173.17,13471.14
V0086,LNG Carrier,HFO,126628.3,0.589,16.57,402.8,Moderate,48723.4,24.31,110653.66,344132.88,60859.51
V0087,Container Ship,LNG,35741.6,0.553,19.97,342.6,Moderate,631570.3,17.15,1136628.32,3125727.87,681976.99
V0087,Container Ship,LNG,71115.9,0.87,22.29,148.6,Moderate,1488513.3,6.67,514828.28,1415777.78,308896.97
V0087,Container Ship,LNG,75217.4,0.673,21.79,88.7,Calm,1330713.8,4.07,448754.62,1234075.2,269252.77
V0087,Container Ship,LNG,136756.8,0.66,17.88,490.3,Calm,1091298.5,27.42,1766324.9,4857393.49,1059794.94
V0087,Container Ship,LNG,89314.2,0.809,17.26,359.5,Calm,763247.4,20.83,703279.63,1934018.99,421967.78
V0087,Container Ship,LNG,102999.5,0.613,15.47,298.7,Moderate,601852.7,19.32,926082.9,2546727.97,555649.74
V0087,Container Ship,LNG,73036.1,0.599,22.18,170.4,Moderate,1407473.5,7.68,636191.71,1749527.21,381715.03
V0087,Container Ship,LNG,168188.6,0.489,18.69,64.1,Stormy,1512820.8,3.43,708960.74,1949642.03,425376.44
V0087,Container Ship,LNG,103111.0,0.959,18.89,403.4,Calm,1137340.5,21.35,1941944.9,5340348.47,1165166.94
V0087,Container Ship,LNG,210623.3,0.614,22.17,467.5,Moderate,2858933.9,21.08,6987613.59,19215937.37,4192568.15
V0088,LNG Carrier,HFO,111217.1,0.966,14.55,423.5,Calm,31564.6,29.1,78898.49,245374.31,43394.17
V0088,LNG Carrier,HFO,69041.5,0.976,18.87,418.4,Moderate,52213.1,22.17,111399.34,346451.94,61269.64
V0088,LNG Carrier,HFO,117865.4,0.404,16.11,291.8,Calm,39322.5,18.11,98513.63,306377.4,54182.5
V0088,LNG Carrier,HFO,112325.4,0.507,15.05,469.2,Moderate,33066.3,31.18,103112.99,320681.39,56712.14
V0088,LNG Carrier,HFO,73434.6,0.464,14.38,358.4,Calm,20695.2,24.92,58747.48,182704.66,32311.11
V0088,LNG Carrier,HFO,63864.2,0.711,18.86,408.3,Calm,44989.8,21.65,51450.75,160011.84,28297.91
V0088,LNG Carrier,HFO,104280.0,0.81,14.38,475.0,Calm,28238.6,33.04,83308.28,259088.75,45819.55
V0088,LNG Carrier,HFO,74671.8,0.416,16.71,307.9,Stormy,35667.9,18.43,59088.43,183765.01,32498.64
V0088,LNG Carrier,HFO,84525.7,0.928,16.2,447.7,Stormy,39572.3,27.64,86238.29,268201.07,47431.06
V0088,LNG Carrier,HFO,88847.3,0.542,18.48,190.7,Moderate,52780.7,10.32,42399.23,131861.6,23319.57
V0089,RoRo,MDO,17515.3,0.553,21.71,187.8,Calm,26285.7,8.65,16256.54,52183.51,11379.58
V0089,RoRo,MDO,25204.8,0.618,14.9,331.7,Stormy,12087.9,22.26,20867.04,66983.21,14606.93
V0089,RoRo,MDO,22000.7,0.722,20.29,316.2,Calm,25923.2,15.58,37648.27,120850.96,26353.79
V0089,RoRo,MDO,19813.4,0.516,14.88,491.5,Calm,9105.7,33.03,23626.6,75841.39,16538.62
V0089,RoRo,MDO,27105.8,0.804,17.55,162.3,Calm,19626.3,9.25,16508.69,52992.89,11556.08
V0089,RoRo,MDO,37457.4,0.886,16.45,139.2,Stormy,22446.3,8.46,10052.36,32268.07,7036.65
V0089,RoRo,MDO,35243.0,0.851,18.15,206.0,Moderate,27169.6,11.35,27676.2,88840.59,19373.34
V0089,RoRo,MDO,28200.4,0.73,16.96,50.5,Stormy,19672.9,2.98,6061.99,19459.0,4243.4
V0089,RoRo,MDO,27996.7,0.773,18.41,180.5,Stormy,25277.9,9.81,24570.49,78871.27,17199.34
V0089,RoRo,MDO,23643.8,0.506,16.3,79.0,Calm,13438.3,4.84,5234.74,16803.51,3664.32
V0090,Container Ship,HFO,93247.7,0.618,20.7,117.2,Stormy,1431036.7,5.66,489589.95,1522624.74,269274.47
V0090,Container Ship,HFO,63190.0,0.494,23.33,161.2,Moderate,1450791.0,6.91,772311.89,2401889.99,424771.54
V0090,Container Ship,HFO,197055.3,0.918,15.48,58.4,Moderate,993324.8,3.77,408969.12,1271893.98,224933.02
V0090,Container Ship,HFO,54350.8,0.851,23.82,354.5,Stormy,1600182.8,14.88,3017657.82,9384915.83,1659711.8
V0090,Container Ship,HFO,103067.2,0.97,17.24,372.6,Moderate,900806.1,21.61,1446642.39,4499057.84,795653.32
V0090,Container Ship,HFO,85978.0,0.875,18.9,326.2,Calm,990359.2,17.26,1782861.4,5544698.94,980573.77
V0090,Container Ship,HFO,31792.8,0.648,19.7,335.1,Stormy,605597.5,17.01,1147356.83,3568279.74,631046.26
V0090,Container Ship,HFO,120249.5,0.946,19.32,80.3,Stormy,1477179.6,4.16,626178.99,1947416.65,344398.44
V0090,Container Ship,HFO,135745.5,0.825,14.58,319.1,Calm,610033.6,21.89,1518902.19,4723785.82,835396.21
V0090,Container Ship,HFO,165068.7,0.536,16.87,343.3,Moderate,1050963.0,20.35,2382079.13,7408266.09,1310143.52
V0091,LNG Carrier,MDO,102391.4,0.785,14.41,249.3,Calm,27952.3,17.3,21894.46,70281.2,15326.12
V0091,LNG Carrier,MDO,60727.9,0.435,17.65,380.7,Moderate,34794.6,21.57,73950.3,237380.46,51765.21
V0091,LNG Carrier,MDO,89489.1,0.468,15.08,239.3,Calm,27242.8,15.87,29966.38,96192.1,20976.47
V0091,LNG Carrier,MDO,78380.1,0.635,18.27,71.6,Moderate,47938.7,3.92,17736.91,56935.49,12415.84
V0091,LNG Carrier,MDO,114876.6,0.748,16.25,330.2,Calm,42945.2,20.32,62455.6,200482.48,43718.92
V0091,LNG Carrier,MDO,90422.3,0.754,15.1,447.5,Calm,29375.3,29.64,56568.68,181585.47,39598.08
V0091,LNG Carrier,MDO,80211.9,0.48,15.22,460.3,Moderate,27150.8,30.25,47724.11,153194.38,33406.87
